URL,Category,Subcategory,Prod_Name,Prod_ID,Brand,Specifications,Videos,FeaturesAndBenefits,Images
https://www.protoindustrial.com/en/industrial-tools/StanleyTools/Cutting-Tools/Retractable-Utility-Knives/10-778_STANLEY%c2%ae-FATMAX%c2%ae-Retractable-Utility-Knife/,Cutting Tools,Retractable Utility Knives,STANLEY® FATMAX® Retractable Utility Knife,10-778,Stanley,,,Designed for repetitive heavy-duty cutting applications.|Retractable blade offers variable cut depth.|Push button for instant blade change - no tools required.|Thermoplastic Rubber (TPR) soft touch panels grips for better control and fewer slips.|Thumb pad and ergonomically designed cutting angle for more comfortable use.|Blade storage holds up to 5 blades.|Supplied with “5” FatMax® blades.|Works with most standard utility blades.,"[{'Item_Image': 'http://www.protoindustrial.com/images/52x52/10-778_2.png', 'Detailed_Image': 'http://www.protoindustrial.com/images/338x228/10-778_2.png', 'Zoom_Image': 'http://www.protoindustrial.com/images/880x880/10-778_2.png'}, {'Item_Image': 'http://www.protoindustrial.com/images/52x52/10-778_04.png', 'Detailed_Image': 'http://www.protoindustrial.com/images/338x228/10-778_04.png', 'Zoom_Image': 'http://www.protoindustrial.com/images/880x880/10-778_04.png'}, {'Item_Image': 'http://www.protoindustrial.com/images/52x52/10-778.png', 'Detailed_Image': 'http://www.protoindustrial.com/images/338x228/10-778.png', 'Zoom_Image': 'http://www.protoindustrial.com/images/880x880/10-778.png'}, {'Item_Image': 'http://www.protoindustrial.com/images/52x52/10-778_1.png', 'Detailed_Image': 'http://www.protoindustrial.com/images/338x228/10-778_1.png', 'Zoom_Image': 'http://www.protoindustrial.com/images/880x880/10-778_1.png'}]"
https://www.protoindustrial.com/en/industrial-tools/StanleyTools/Cutting-Tools/Snap-Off-Knives/68eea7b1-6dfe-408b-8e98-bfe6fc8ed49d_Stanley%c2%ae-Quick-Point%e2%84%a2-Snap-Off-Knives/10-151_STANLEY%c2%ae-Quick-Point%e2%84%a2-Snap-Off-Knife-%e2%80%93-18-mm/,Cutting Tools,Snap-Off Knives,STANLEY® Quick-Point™ Snap-Off Knife – 18 mm,10-151,Stanley,"{'Style': 'Snap-Off', 'Number of Points': '8', 'Color': 'Yellow/Black', 'Overall Length [in]': '6-1/2', 'Number of Blades': '1', 'For use on': '11-301'}",,High impact ABS construction.|Smooth slider mechanism features an audible “click” and is self-locking for security.|Removable blade snapper included in cap of knife.,"[{'Item_Image': 'http://www.protoindustrial.com/images/52x52/10-151_1.png', 'Detailed_Image': 'http://www.protoindustrial.com/images/338x228/10-151_1.png', 'Zoom_Image': 'http://www.protoindustrial.com/images/880x880/10-151_1.png'}, {'Item_Image': 'http://www.protoindustrial.com/images/52x52/10-151.png', 'Detailed_Image': 'http://www.protoindustrial.com/images/338x228/10-151.png', 'Zoom_Image': 'http://www.protoindustrial.com/images/880x880/10-151.png'}]"
https://www.protoindustrial.com/en/industrial-tools/StanleyTools/Cutting-Tools/Retractable-Utility-Knives/2a177009-d50f-4df8-8d32-4cb5485b7a24_STANLEY%c2%ae-All-Metal-Retractable-Blade-Knives/10-179_STANLEY%c2%ae-High-Visibility-Retractable-Blade-Utility-Knife/,Cutting Tools,Retractable Utility Knives,STANLEY® High Visibility Retractable Blade Utility Knife,10-179,Stanley,"{'Style': 'Retractable', 'Color': 'Hi-Visibility Green', 'Overall Length [in]': '6', 'For use on': '11-937, 11-987, 11-911, 11-911A, 11-921, 11-921A, 11-921B, 11-961, 11-983, 11-983A'}",,"Patented interlocking nose to hold blade securely.|Three-position, retractable blade.|Contoured handle with diagonal ribs for a slip-resistant grip.|Blade storage in handle.|Blades included (11-921): 3.|Works with most standard utility blades.","[{'Item_Image': 'http://www.protoindustrial.com/images/52x52/10-179_1.png', 'Detailed_Image': 'http://www.protoindustrial.com/images/338x228/10-179_1.png', 'Zoom_Image': 'http://www.protoindustrial.com/images/880x880/10-179_1.png'}, {'Item_Image': 'http://www.protoindustrial.com/images/52x52/10-179.png', 'Detailed_Image': 'http://www.protoindustrial.com/images/338x228/10-179.png', 'Zoom_Image': 'http://www.protoindustrial.com/images/880x880/10-179.png'}]"
https://www.protoindustrial.com/en/industrial-tools/StanleyTools/Cutting-Tools/Retractable-Utility-Knives/FMHT10288_STANLEY%c2%ae-FATMAX%c2%ae-Exo-Change%e2%84%a2-Retractable-Knife/,Cutting Tools,Retractable Utility Knives,STANLEY® FATMAX® Exo-Change™ Retractable Knife,FMHT10288,Stanley,,,Magnetic and exposed slider provides fast manual blade change.|Easy access blade storage allows for easy blade access and quick changeover.|Quick and easy debris removal from the slider.|Soft touch grip reduces slipping.|Blade storage in handle.,"[{'Item_Image': 'http://www.protoindustrial.com/images/52x52/fmht10288_5.png', 'Detailed_Image': 'http://www.protoindustrial.com/images/338x228/fmht10288_5.png', 'Zoom_Image': 'http://www.protoindustrial.com/images/880x880/fmht10288_5.png'}, {'Item_Image': 'http://www.protoindustrial.com/images/52x52/fmht10288_4.png', 'Detailed_Image': 'http://www.protoindustrial.com/images/338x228/fmht10288_4.png', 'Zoom_Image': 'http://www.protoindustrial.com/images/880x880/fmht10288_4.png'}, {'Item_Image': 'http://www.protoindustrial.com/images/52x52/fmht10288_7.png', 'Detailed_Image': 'http://www.protoindustrial.com/images/338x228/fmht10288_7.png', 'Zoom_Image': 'http://www.protoindustrial.com/images/880x880/fmht10288_7.png'}, {'Item_Image': 'http://www.protoindustrial.com/images/52x52/fmht10288_6.png', 'Detailed_Image': 'http://www.protoindustrial.com/images/338x228/fmht10288_6.png', 'Zoom_Image': 'http://www.protoindustrial.com/images/880x880/fmht10288_6.png'}, {'Item_Image': 'http://www.protoindustrial.com/images/52x52/fmht10288_1.png', 'Detailed_Image': 'http://www.protoindustrial.com/images/338x228/fmht10288_1.png', 'Zoom_Image': 'http://www.protoindustrial.com/images/880x880/fmht10288_1.png'}, {'Item_Image': 'http://www.protoindustrial.com/images/52x52/fmht10288_15x6 side _300cmyk.png', 'Detailed_Image': 'http://www.protoindustrial.com/images/338x228/fmht10288_15x6 side _300cmyk.png', 'Zoom_Image': 'http://www.protoindustrial.com/images/880x880/fmht10288_15x6 side _300cmyk.png'}, {'Item_Image': 'http://www.protoindustrial.com/images/52x52/fmht10288_3.png', 'Detailed_Image': 'http://www.protoindustrial.com/images/338x228/fmht10288_3.png', 'Zoom_Image': 'http://www.protoindustrial.com/images/880x880/fmht10288_3.png'}, {'Item_Image': 'http://www.protoindustrial.com/images/52x52/fmht10288_2.png', 'Detailed_Image': 'http://www.protoindustrial.com/images/338x228/fmht10288_2.png', 'Zoom_Image': 'http://www.protoindustrial.com/images/880x880/fmht10288_2.png'}]"
https://www.protoindustrial.com/en/industrial-tools/StanleyTools/Cutting-Tools/Miter-Boxes/20-800_STANLEY%c2%ae-Adjustable-Angle-Clamping-Miter-Box-22%22/,Cutting Tools,Miter Boxes,"STANLEY® Adjustable Angle Clamping Miter Box 22""",20-800,Stanley,,,"Base made of cast zinc with holes for cam-shaped pins to twist in, which secures work for accurate cuts.|Base legs have holes for fastening to work bench.|Base has molded in measuring marks.|One touch angle adjustment for quick and easy angle change.|11 preset angle stops.|Adjustable work stop for repetitive cuts.|Handle is made out of high-impact polypropylene and a textured rubber grip over mold to provide comfort and a slip-resistant grip.|Saw blade made of steel with induction-hardened teeth for long lasting sharpness.","[{'Item_Image': 'http://www.protoindustrial.com/images/52x52/20-800_02.png', 'Detailed_Image': 'http://www.protoindustrial.com/images/338x228/20-800_02.png', 'Zoom_Image': 'http://www.protoindustrial.com/images/880x880/20-800_02.png'}, {'Item_Image': 'http://www.protoindustrial.com/images/52x52/20-800.png', 'Detailed_Image': 'http://www.protoindustrial.com/images/338x228/20-800.png', 'Zoom_Image': 'http://www.protoindustrial.com/images/880x880/20-800.png'}]"
https://www.protoindustrial.com/en/industrial-tools/StanleyTools/Cutting-Tools/Miter-Boxes/19-800_STANLEY%c2%ae-Miter-Box-with-Saw-14%22/,Cutting Tools,Miter Boxes,"STANLEY® Miter Box with Saw 14""",19-800,Stanley,,,"Storage system holds all 12"" x 14"" Stanley® back saws.|Finger button allows easy release of saw from storage cavity.|90°, 45° and 22-1/2° miter slots.|Holes in base for fastening to a workbench.|Open interior allows cuttings to fall through.|Integrated pencil pocket.","[{'Item_Image': 'http://www.protoindustrial.com/images/52x52/19-800_04.png', 'Detailed_Image': 'http://www.protoindustrial.com/images/338x228/19-800_04.png', 'Zoom_Image': 'http://www.protoindustrial.com/images/880x880/19-800_04.png'}, {'Item_Image': 'http://www.protoindustrial.com/images/52x52/19-800_03.png', 'Detailed_Image': 'http://www.protoindustrial.com/images/338x228/19-800_03.png', 'Zoom_Image': 'http://www.protoindustrial.com/images/880x880/19-800_03.png'}, {'Item_Image': 'http://www.protoindustrial.com/images/52x52/19-800.png', 'Detailed_Image': 'http://www.protoindustrial.com/images/338x228/19-800.png', 'Zoom_Image': 'http://www.protoindustrial.com/images/880x880/19-800.png'}]"
https://www.protoindustrial.com/en/industrial-tools/StanleyTools/Cutting-Tools/Retractable-Utility-Knives/10-707_STANLEY%c2%ae-Ergonomic-All-Metal-Retractable-Blade-Utility-Knife/,Cutting Tools,Retractable Utility Knives,STANLEY® Ergonomic All-Metal Retractable Blade Utility Knife,10-707,Stanley,,,"No tools required – thumb screw stays attached to knife and allows for easy blade change.|Durable, simple and comfortable shape.|Narrow nose ideal for accurate cutting applications.|Robust all-metal construction.|Comfortable thumb rest.|Blade storage in handle|Works with most standard utility blades.","[{'Item_Image': 'http://www.protoindustrial.com/images/52x52/10-707.png', 'Detailed_Image': 'http://www.protoindustrial.com/images/338x228/10-707.png', 'Zoom_Image': 'http://www.protoindustrial.com/images/880x880/10-707.png'}]"
https://www.protoindustrial.com/en/industrial-tools/StanleyTools/Cutting-Tools/Retractable-Utility-Knives/1a684751-6a90-4285-a6a9-4ed5cf9a2530_Stanley%c2%ae-Classic-99%c2%ae-Retractable-Blade-Utility-Knives/10-099U_STANLEY%c2%ae-Classic-99%c2%ae-Retractable-Blade-Utility-Knife-%e2%80%93-Unpainted/,Cutting Tools,Retractable Utility Knives,STANLEY® Classic 99® Retractable Blade Utility Knife – Unpainted,10-099U,Stanley,"{'Style': 'Retractable', 'Color': 'Unpainted', 'Overall Length [in]': '6', 'Number of Blades': '3', 'For use on': '11-937, 11-987, 11-911, 11-911A, 11-921, 11-921A, 11-921B, 11-961, 11-983, 11-983A'}",,"Durable, all-metal knife body construction.|Machine screw firmly holds knife body together - Screwdriver required for blade change.|Interlocking nose design helps secure blade and helps prevent body separation.|Blades included (11-921): 3.|Retractable Blade Positions: 3.|Works with most standard utility blades.","[{'Item_Image': 'http://www.protoindustrial.com/images/52x52/10-099.png', 'Detailed_Image': 'http://www.protoindustrial.com/images/338x228/10-099.png', 'Zoom_Image': 'http://www.protoindustrial.com/images/880x880/10-099.png'}]"
https://www.protoindustrial.com/en/industrial-tools/StanleyTools/Cutting-Tools/Hacksaws/20-807_STANLEY%c2%ae-Plastic-Mini-Hack%e2%84%a2-Saw/,Cutting Tools,Hacksaws,STANLEY® Plastic Mini-Hack™ Saw,20-807,Stanley,,,"Ergonomically designed grip with thumb rest for maximum comfort.|Handle covers blade to protect end users hand.|Durable, high impact polypropylene body.|Carbon steel hacksaw blade (10 in x 24 TPI) included: 1.","[{'Item_Image': 'http://www.protoindustrial.com/images/52x52/20-807_2.png', 'Detailed_Image': 'http://www.protoindustrial.com/images/338x228/20-807_2.png', 'Zoom_Image': 'http://www.protoindustrial.com/images/880x880/20-807_2.png'}, {'Item_Image': 'http://www.protoindustrial.com/images/52x52/20-807_3.png', 'Detailed_Image': 'http://www.protoindustrial.com/images/338x228/20-807_3.png', 'Zoom_Image': 'http://www.protoindustrial.com/images/880x880/20-807_3.png'}, {'Item_Image': 'http://www.protoindustrial.com/images/52x52/20-807_02.png', 'Detailed_Image': 'http://www.protoindustrial.com/images/338x228/20-807_02.png', 'Zoom_Image': 'http://www.protoindustrial.com/images/880x880/20-807_02.png'}, {'Item_Image': 'http://www.protoindustrial.com/images/52x52/20-807.png', 'Detailed_Image': 'http://www.protoindustrial.com/images/338x228/20-807.png', 'Zoom_Image': 'http://www.protoindustrial.com/images/880x880/20-807.png'}, {'Item_Image': 'http://www.protoindustrial.com/images/52x52/20-807_1.png', 'Detailed_Image': 'http://www.protoindustrial.com/images/338x228/20-807_1.png', 'Zoom_Image': 'http://www.protoindustrial.com/images/880x880/20-807_1.png'}]"
https://www.protoindustrial.com/en/industrial-tools/StanleyTools/Cutting-Tools/Retractable-Utility-Knives/2a177009-d50f-4df8-8d32-4cb5485b7a24_STANLEY%c2%ae-All-Metal-Retractable-Blade-Knives/10-079_STANLEY%c2%ae-Retractable-Blade-Utility-Knife/,Cutting Tools,Retractable Utility Knives,STANLEY® Retractable Blade Utility Knife,10-079,Stanley,"{'Style': 'Retractable', 'Color': 'Gray', 'Overall Length [in]': '6', 'For use on': '11-937, 11-987, 11-911, 11-911A, 11-921, 11-921A, 11-921B, 11-961, 11-983, 11-983A'}",,"Patented interlocking nose to hold blade securely.|Three-position, retractable blade.|Contoured handle with diagonal ribs for a slip-resistant grip.|Blade storage in handle.|Blades included (11-921): 3.|Works with most standard utility blades.","[{'Item_Image': 'http://www.protoindustrial.com/images/52x52/10-079_02.png', 'Detailed_Image': 'http://www.protoindustrial.com/images/338x228/10-079_02.png', 'Zoom_Image': 'http://www.protoindustrial.com/images/880x880/10-079_02.png'}, {'Item_Image': 'http://www.protoindustrial.com/images/52x52/10-079_03.png', 'Detailed_Image': 'http://www.protoindustrial.com/images/338x228/10-079_03.png', 'Zoom_Image': 'http://www.protoindustrial.com/images/880x880/10-079_03.png'}, {'Item_Image': 'http://www.protoindustrial.com/images/52x52/10-079.png', 'Detailed_Image': 'http://www.protoindustrial.com/images/338x228/10-079.png', 'Zoom_Image': 'http://www.protoindustrial.com/images/880x880/10-079.png'}, {'Item_Image': 'http://www.protoindustrial.com/images/52x52/10-079_1.png', 'Detailed_Image': 'http://www.protoindustrial.com/images/338x228/10-079_1.png', 'Zoom_Image': 'http://www.protoindustrial.com/images/880x880/10-079_1.png'}]"
https://www.protoindustrial.com/en/industrial-tools/StanleyTools/Cutting-Tools/Retractable-Utility-Knives/1a684751-6a90-4285-a6a9-4ed5cf9a2530_Stanley%c2%ae-Classic-99%c2%ae-Retractable-Blade-Utility-Knives/10-099_STANLEY%c2%ae-Classic-99%c2%ae-Retractable-Blade-Utility-Knife-%e2%80%93-Gray/,Cutting Tools,Retractable Utility Knives,STANLEY® Classic 99® Retractable Blade Utility Knife – Gray,10-099,Stanley,"{'Style': 'Retractable', 'Color': 'Gray', 'Overall Length [in]': '6', 'Number of Blades': '3', 'For use on': '11-937, 11-987, 11-911, 11-911A, 11-921, 11-921A, 11-921B, 11-961, 11-983, 11-983A'}",,"Durable, all-metal knife body construction.|Machine screw firmly holds knife body together - Screwdriver required for blade change.|Interlocking nose design helps secure blade and helps prevent body separation.|Blades included (11-921): 3.|Retractable Blade Positions: 3.|Works with most standard utility blades.","[{'Item_Image': 'http://www.protoindustrial.com/images/52x52/10-099_03.png', 'Detailed_Image': 'http://www.protoindustrial.com/images/338x228/10-099_03.png', 'Zoom_Image': 'http://www.protoindustrial.com/images/880x880/10-099_03.png'}, {'Item_Image': 'http://www.protoindustrial.com/images/52x52/10-099_04.png', 'Detailed_Image': 'http://www.protoindustrial.com/images/338x228/10-099_04.png', 'Zoom_Image': 'http://www.protoindustrial.com/images/880x880/10-099_04.png'}, {'Item_Image': 'http://www.protoindustrial.com/images/52x52/10-099.png', 'Detailed_Image': 'http://www.protoindustrial.com/images/338x228/10-099.png', 'Zoom_Image': 'http://www.protoindustrial.com/images/880x880/10-099.png'}, {'Item_Image': 'http://www.protoindustrial.com/images/52x52/10-099_02.png', 'Detailed_Image': 'http://www.protoindustrial.com/images/338x228/10-099_02.png', 'Zoom_Image': 'http://www.protoindustrial.com/images/880x880/10-099_02.png'}]"
https://www.protoindustrial.com/en/industrial-tools/StanleyTools/Cutting-Tools/Hacksaws/STHT20138_STANLEY%c2%ae-Solid-High-Tension-Hacksaw-12%22/,Cutting Tools,Hacksaws,"STANLEY® Solid High-Tension Hacksaw 12""",STHT20138,Stanley,,,"4.375"" cutting depth.|225 lbs. blade tension.|90° and 180° adjustable blade angles allowing flush cuts.|Large, comfortable tension knob.|Robust all metal frame.|Full-grip handle helps protect knuckles.","[{'Item_Image': 'http://www.protoindustrial.com/images/52x52/stht20138_2.png', 'Detailed_Image': 'http://www.protoindustrial.com/images/338x228/stht20138_2.png', 'Zoom_Image': 'http://www.protoindustrial.com/images/880x880/stht20138_2.png'}, {'Item_Image': 'http://www.protoindustrial.com/images/52x52/stht20138_3.png', 'Detailed_Image': 'http://www.protoindustrial.com/images/338x228/stht20138_3.png', 'Zoom_Image': 'http://www.protoindustrial.com/images/880x880/stht20138_3.png'}, {'Item_Image': 'http://www.protoindustrial.com/images/52x52/stht20138.png', 'Detailed_Image': 'http://www.protoindustrial.com/images/338x228/stht20138.png', 'Zoom_Image': 'http://www.protoindustrial.com/images/880x880/stht20138.png'}, {'Item_Image': 'http://www.protoindustrial.com/images/52x52/stht20138_1.png', 'Detailed_Image': 'http://www.protoindustrial.com/images/338x228/stht20138_1.png', 'Zoom_Image': 'http://www.protoindustrial.com/images/880x880/stht20138_1.png'}]"
